Sample.Id,Cancer.Study,Cancer,ACBD3,BZRAP1,CYP11A1,CYP17A1,DBI,AR,BCL2,ESR1,HSD3B2,NFKB1,NFKB2,NKAP,NPC1,NPC2,NR5A1,POMC,PGR,SCARB1,SLC25A4,SLC25A6,SOAT1,STAR,STARD3,TSPO,VDAC1,CYP2W1,FDXR,FDX1,TRERF1
TCGA-C5-A1M6-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1803.1297,534.0737,1.5144,1.5144,2671.8829,74.7097,53.5083,112.0646,0,1482.5846,1245.3306,701.161,1189.9091,3917.7183,1.0096,29.2781,18.1726,943.4629,247.3498,6107.0167,1229.682,2.0192,2254.9218,1668.8541,2480.0606,0,768.8036,190.3079,637.052
TCGA-C5-A1M7-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2052.1523,27.3179,0.8278,0.2759,3900.3863,2.2075,93.543,220.4746,0.5519,3329.7461,2623.3444,328.9183,1547.8173,2297.1854,0.5519,1.3797,20.4194,363.4106,420.2539,6688.4658,1117.2737,6.0706,944.8124,2836.3687,4241.4459,14.6247,437.9139,340.7837,1342.1634
TCGA-C5-A1M8-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1208.1218,675.4089,0.564,0.282,3268.4715,0.282,134.2358,57.5296,1.128,1843.7676,739.9887,521.9966,1839.0525,3869.1483,1.128,399.8872,20.5866,461.0829,1196.2775,4009.5883,199.6616,28.4828,1850.8178,7602.3689,5119.2893,16.6385,1466.4411,287.366,193.4574
TCGA-C5-A1M9-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1295.5897,90.9316,0.2478,0.2478,2003.221,0.4955,41.6254,13.8751,0,1864.222,1788.1566,419.7225,1187.7428,2746.2834,0.2478,0.2478,2.7255,1070.6145,725.223,12060.7037,312.6858,0.9911,1273.0426,6001.2389,5562.4381,0.4955,820.3667,344.8959,527.7502
TCGA-C5-A1ME-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1161.3082,558.7583,1.663,1.1086,2991.6851,0,154.102,296.0089,1.1086,1133.592,4808.7583,567.0732,339.9723,4895.2328,0.5543,4.4346,80.3769,1281.0421,1292.1286,22792.6829,337.5831,4.9889,1552.6608,7001.663,6236.6962,316.5188,1050.4435,517.184,320.9534
TCGA-C5-A1MF-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1059.6321,412.5739,32.6497,0,4349.0924,1.4841,357.6629,385.8604,6.6784,1012.1416,4101.2513,423.7044,585.2019,7384.0332,0,25.2293,10.3886,2526.6438,1794.2511,30357.5702,401.4433,7.4204,1216.2024,18206.6765,5787.9066,434.093,1558.2826,773.205,303.4941
TCGA-C5-A1MH-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1269.7762,120.3908,8.1941,0,3819.0986,8.8245,227.5449,141.1913,0,2312.3227,1265.9943,640.4034,1531.0999,3922.1557,0,13.5518,54.8377,639.4579,512.7639,7208.005,473.3691,25.5279,892.2156,6042.5465,3398.3612,5.3577,515.2852,457.2959,1312.0076
TCGA-C5-A1MI-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2530.3959,292.1772,38.1715,0,4986.3336,111.9227,226.9086,176.9557,0,1503.5344,1195.099,362.8652,1220.2828,2587.8888,0.4713,1878.6522,44.2978,505.655,978.3223,8698.1621,950.5184,1.885,1034.1659,1601.7908,2393.7323,10.8388,532.7521,491.5174,642.7898
TCGA-C5-A1MJ-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1581.9607,501.21,0.5293,6.6158,2524.5742,20.3765,183.9181,975.6924,0,1809.0136,887.0412,570.5432,638.2859,2356.5339,0,9.2621,55.0431,2187.4351,947.3769,24221.3581,823.2652,1.0585,809.5045,2665.6223,6343.4559,49.4859,355.6633,342.961,536.6705
TCGA-C5-A1MK-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2190.583,117.3393,9.716,0,4187.9671,7.8475,160.6876,1341.9283,0,1275.7848,1368.0867,344.5441,1600.725,3949.9253,4.4843,22.7952,22.0478,521.6741,434.2302,13282.5112,541.4798,14.9477,851.2706,3750,4590.8072,5.6054,776.9058,385.2765,662.1824
TCGA-C5-A1ML-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1543.1173,347.6165,4.2849,0,2765.399,40.707,198.1789,561.3283,1.0712,1038.0289,674.8795,333.6904,1712.9995,5087.8415,48.7413,388.3235,87.8415,658.8109,870.9159,13199.2501,1110.3374,2.6781,1090.5196,2808.2485,3972.1478,4.8206,997.3219,627.2094,325.1205
TCGA-C5-A1MN-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1411.8767,23.9817,1.5226,0,2766.2733,0.3807,132.0898,69.2805,0,1737.343,1346.0221,358.9646,2124.922,6293.4907,0,4.1873,7.9939,1043.0148,402.7408,6810.8108,1407.6894,3.426,1218.8809,4188.0472,2725.5424,102.0175,591.93,475.8279,1377.9977
TCGA-C5-A1MP-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2104.5934,318.836,2.2971,0,3984.9908,174.1194,176.8759,678.5602,0,2772.587,2765.2363,278.4072,1544.5354,3946.3997,0.4594,45.9418,221.4394,836.6,411.179,10339.1997,407.0443,25.7274,1340.122,6941.345,2653.1383,12.8637,775.038,335.3751,166.7687
TCGA-C5-A1MQ-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,877.2553,369.793,844.5357,1.2347,3018.2273,0.6174,132.7304,129.0263,36.4237,874.1685,3419.5052,529.0695,506.7584,10189.9897,1.2347,14.1991,16.6685,1910.0829,1338.4162,27866.5905,456.8395,3.7041,1551.4022,3813.9923,5760.4988,0.6174,1492.7538,400.6606,154.955
TCGA-C5-A2LS-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1873.7823,1143.1597,1.6942,0,2171.961,60.5676,102.4989,2807.285,0,1689.1148,1928.4202,690.3854,705.396,2412.1135,0.8471,0,193.0072,274.46,584.9216,8197.374,1113.0877,22.8717,959.7628,4032.6133,3709.8687,0,456.1626,600.593,326.5565
TCGA-C5-A2LT-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1183.9384,229.451,146.7336,0.3596,1209.8326,0,161.8385,139.5407,0.7193,1554.7284,2590.4947,874.2875,1631.1269,5650.321,3.5964,8.991,14.3856,1104.0981,500.6204,31897.6461,464.2966,4.3157,750.5709,1455.4674,5298.2324,1.4386,531.5495,683.318,295.625
TCGA-C5-A2LV-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,876.6972,12.4771,0,0,3048.0734,0.7339,100.1835,93.578,1.1009,1158.5321,1114.1284,554.4954,1484.6202,9820.5505,0.7339,9.5413,27.156,1486.6055,403.6697,6390.0917,560.7339,1.8349,1584.9541,7325.5046,6284.7706,13.211,1171.3761,428.6239,75.9633
TCGA-C5-A2LX-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1021.8762,473.4891,32.2581,1.8539,7005.5617,3.337,1346.3107,747.1264,0.7416,1118.6504,7560.6229,370.7824,1027.3823,4087.8754,1.8539,36.3367,12.9774,409.3437,767.1487,18288.8395,238.4131,1732.2951,1270.6711,6051.5387,3149.4253,98.2573,1421.2088,381.535,222.0986
TCGA-C5-A2LY-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,912.1362,293.7946,0,0,5325.6452,1.0983,195.497,96.6502,0,1492.5865,1691.3784,841.8451,881.9495,6371.2246,0.5491,17.5728,37.3421,1791.3234,599.1214,15387.1499,465.129,16.4745,1323.9978,9058.7589,4200.4393,22.5151,1044.4811,391.5431,434.3767
TCGA-C5-A2LZ-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1461.4317,455.2,0.3472,0.3472,3279.8013,4.861,205.2046,951.3715,1.0416,2013.505,1560.7354,343.7437,1268.1088,3005.848,2.4305,2.4305,12.1526,450.6862,663.1824,7837.7043,205.5518,5.2082,1018.7314,4049.579,3633.9615,153.4694,1394.419,317.0081,957.6214
TCGA-C5-A2M1-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2201.3083,235.7037,0,1.9899,2795.3155,1.8991,132.7284,3736.4423,0.211,1666.3853,2073.8552,412.3233,896.4296,2041.781,0.633,6.9635,1373.3087,942.8149,1188.2254,15379.616,963.7054,8.6516,1304.7056,3655.4125,6537.2441,0,371.5974,541.8865,80.3967
TCGA-C5-A2M2-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1797.379,587.3656,1.0081,0,1757.7285,44.6909,77.957,56.1156,0.672,1568.5484,1605.1747,340.0538,834.291,5081.6532,0,1.3441,1.3441,827.2849,925.4032,2784.6102,1207.6613,3.3602,1004.3683,6279.2339,3968.75,440.1882,466.7339,299.3952,576.9489
TCGA-C5-A3HD-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1828.9167,153.5453,11.9646,0,2165.5863,0.997,125.9603,70.458,0.3323,1488.5913,1027.6232,432.0537,1702.8268,3157.9804,0.3323,3.9882,4.9852,479.2473,264.8822,9158.5421,527.4379,2.9911,951.1829,2110.7487,2697.677,63.1463,814.5875,328.6932,499.5206
TCGA-C5-A3HE-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1017.1353,88.6112,50.3645,0.3787,2657.957,4.5442,189.3401,128.3726,2.2721,1030.0104,2658.7144,445.328,821.7893,2076.3041,0,3.0294,42.0335,2695.0677,607.7819,16435.4823,629.3667,4.5442,1104.9891,3922.7492,6322.0676,1613.9354,587.3331,853.5454,286.661
TCGA-C5-A3HF-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2055.304,336.9987,5.1746,0,1748.3829,34.9288,171.0867,1531.3713,0,1641.6559,1613.5188,282.3415,768.108,2789.7801,0,9.379,324.6313,1608.9909,456.6624,10556.5977,187.9043,2.9107,715.718,5766.8176,5758.0854,320.1811,349.9353,521.022,671.7335
TCGA-C5-A3HL-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,968.3403,353.054,8.9543,0,5493.1244,48.6089,118.6441,140.0704,0,2556.7637,677.9661,318.1964,2073.3834,3390.7899,0.3198,303.4858,12.472,406.7797,746.7221,6614.6466,546.5302,16.6294,881.9955,4528.6217,4325.5516,67.4768,624.8801,562.52,746.7221
TCGA-C5-A7CG-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1326.1189,661.7755,1.4674,0,3471.7535,5.1357,1038.1511,320.2494,0.7337,2034.8496,1553.5583,547.3221,1080.3008,4927.3661,0.7337,12.4725,72.6339,882.6119,734.7762,12548.0558,549.1563,40.719,976.8892,3795.6713,3618.1218,4.0352,725.2384,277.6963,721.5701
TCGA-C5-A7CH-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1215.4916,34.7567,0.993,0,3611.2214,1.9861,131.0824,34.2602,0,2023.8332,1512.9096,541.2115,2281.7627,5850.0497,1.4896,6.4548,36.7428,635.0546,464.2502,11513.4062,803.3764,31.281,1189.1758,4772.5919,3833.1678,253.2274,717.9742,396.2264,1136.5442
TCGA-C5-A7CJ-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2581.4419,273.7186,1.6975,0,2536.883,28.8572,314.8824,563.5632,0,3475.5892,1933.4291,311.9118,2010.117,2409.5721,5.9412,19.9454,189.8801,245.2858,541.9203,5338.1485,677.2943,21.6429,879.2944,2260.1939,4693.1063,5.5168,568.6556,542.3447,664.1388
TCGA-C5-A7CK-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2112.0572,225.4768,1.3624,1.3624,3620.5722,8.1744,227.861,231.6076,0,1261.2398,681.1989,297.6839,2905.8208,1605.2452,9.8774,47.0027,64.0327,1341.2807,1170.9809,3764.9864,524.5232,34.7411,712.5341,3152.248,5416.8937,18.3924,862.0572,301.4305,846.049
TCGA-C5-A7CL-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2639.5961,179.5435,2.1949,0,3074.6269,3.0729,56.1896,1000,1.3169,1138.7182,1378.8411,358.6479,2412.9719,5337.5768,2.6339,1.7559,12.2915,296.3126,586.4794,4585.6014,1005.2678,12.7305,1037.7524,2880.158,5277.8753,2.6339,841.0887,244.5127,979.8068
TCGA-C5-A7CM-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1404.0921,915.601,62.4041,0,3103.3248,8.1841,232.2251,71.6113,0,602.5575,669.0537,474.1688,2305.3197,2402.5575,0,3.5806,12.7877,222.5064,416.8798,7287.9795,4187.2123,7.6726,960.1023,2303.3248,4775.9591,2.046,581.5857,542.711,270.0767
TCGA-C5-A7CO-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,998.8731,391.7061,0,0,4323.6421,0.9015,358.801,189.3171,0,1023.2139,1037.638,369.1684,1697.3541,7056.5698,6.3106,429.5695,27.4961,288.4832,754.5639,23771.0165,292.0892,87.8972,1111.1111,6492.2245,10634.2123,68.5148,1182.7812,614.8298,660.3561
TCGA-C5-A7UC-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1469.7354,29.2,5.6778,0,1938.5582,2.0278,90.439,310.656,0.4056,2628.4092,2472.6757,347.5616,2088.8371,3088.7154,0,0,10.95,2072.3918,562.9119,11832.0998,695.5287,8.9222,638.7509,6329.9199,4202.3725,1.6222,354.8616,227.9225,775.4233
TCGA-C5-A7UE-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1088.1864,244.0377,0,0,6371.0483,0,230.1719,14.4204,0,1219.6339,2462.0078,273.9878,1844.5147,2660.0111,1.6639,219.0793,16.0843,113.6994,652.2463,11531.8913,179.1459,14.4204,1322.7953,6915.6961,3284.5258,2.7732,931.2257,374.376,367.7205
TCGA-C5-A7UH-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,879.5244,248.6701,0.4172,1.2517,3743.8198,2.9206,313.341,173.5684,0.4172,1147.3871,1442.3699,320.8512,2229.9322,3188.4844,362.1571,3.3379,8.7619,1283.8218,557.0043,8264.1076,366.7466,17.941,1249.6088,3730.4683,4491.9161,664.65,1338.8964,131.428,750.1825
TCGA-C5-A7UI-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,824.4286,238.9433,0,0.7421,3037.2514,0.7421,117.9875,244.1377,0,1545.7109,3912.1401,399.9703,524.4731,2939.2995,2.9682,12.615,22.2618,850.4007,815.5239,23509.9436,428.1686,3.7103,1546.453,9263.8765,5852.6269,4.4524,1341.6444,681.9531,259.721
TCGA-C5-A7X3-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1075.6635,300.9599,468.0971,0,1998.306,0.5647,95.991,204.9689,2.2586,1521.7391,3003.9526,477.1316,915.0762,4801.8069,4.5172,6.2112,7.9051,1580.463,609.825,20818.1818,524.5624,5.0819,1149.633,2520.6098,5976.8492,61.5471,725.0141,794.4664,341.0503
TCGA-C5-A7X5-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1469.6856,36.6766,0.3743,0,3413.5479,3.7425,23.2036,22.8293,0,915.7934,824.476,463.6976,1668.4805,3079.3413,1.1228,7.1108,1.1228,717.8144,311.003,13493.6377,778.0689,73.7275,1020.5838,5778.0689,12039.6707,0.7485,738.7725,18.3383,1055.7635
TCGA-C5-A7X8-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1247.9653,650.0271,0.5426,1.6278,2696.1476,18.4482,257.1894,1683.6679,0.5426,899.0776,1623.44,385.784,711.1937,4686.3809,0,26.0445,1512.713,1112.8595,338.0358,10619.6419,270.7542,4.3407,11125.3391,3638.6327,4358.1118,57.5149,736.2995,441.1286,238.1986
TCGA-C5-A7XC-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2002.849,307.6923,4.7483,0,2407.4074,46.5337,311.491,1502.849,0,3165.717,1688.0342,317.189,1624.1453,2521.8424,1.4245,2.849,636.9516,946.8186,838.0817,7148.623,644.8243,3.7987,941.1206,3022.3172,3754.0361,17.5689,513.2953,558.4046,345.679
TCGA-C5-A8XH-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1473.2986,127.6268,1.9279,1.2069,2369.385,4.2414,80.5861,452.2846,0.7712,1491.0353,1397.7251,567.5728,2598.5232,9108.5406,1.9279,7.326,71.7178,1334.4901,240.2159,6616.9269,800.4627,25.0627,1151.3399,4384.4226,3570.4646,2.6991,1729.7089,359.7455,2358.9744
TCGA-C5-A8XI-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1805.9309,668.9189,0,1.5015,3064.1892,0.7508,1333.7087,214.3393,0,2632.5075,2174.1742,462.4625,1986.4414,2518.018,0.3754,163.6637,171.5465,424.5495,897.5225,10296.5465,505.2553,24.7748,711.3363,4149.7748,3658.7838,24.3994,692.9429,445.5706,729.7297
TCGA-C5-A8XJ-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1235.226,1037.08,48.6674,0,4455.0019,144.0711,325.2221,3345.6933,1.1587,1640.4017,538.4318,346.0796,1126.3345,3000.7725,8.1112,305.9096,62.5724,1152.9548,1174.971,19609.5017,651.9892,25.1062,1472.7694,2352.6458,4266.5122,249.5172,341.0583,302.4334,760.139
TCGA-C5-A8XK-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1102.5814,51.1785,21.9978,0.8979,2603.367,2.2447,153.5354,35.9147,0,954.8822,1641.3019,310.6622,2189.0415,2928.844,0.4489,2.2447,7.6319,2187.2054,518.9675,7945.679,805.8361,0.8979,1340.0673,4612.7946,5810.101,47.587,1401.5713,598.8777,280.5836
TCGA-C5-A8YQ-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1592.6829,21.4634,4.3902,0.5268,4760.9756,2.439,126.3415,548.2927,0.9756,1863.4146,3595.6098,336.0976,2699.5463,2449.7561,3.4146,64.3902,17.561,1382.439,835.122,26648.2927,261.9512,182.9268,1449.2683,6228.2927,9418.0488,1997.0732,1963.9024,244.3902,317.561
TCGA-C5-A8YR-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1185.1852,261.8675,81.8988,1.5649,2026.6041,0.5216,162.2327,48.5133,0.5216,793.4272,1718.3099,625.4564,4685.9364,3218.5707,2.0866,7.3031,8.3464,3293.1664,549.8174,9598.3307,829.421,2.0866,1236.8284,2258.216,6240.4799,3.6515,577.4648,659.3636,97.5483
TCGA-C5-A8YT-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1347.3081,576.1464,36.7588,0.7739,1246.3181,432.9804,601.2972,19980.9434,0,1323.3182,670.9455,297.1662,667.7997,3243.6772,0,22.4422,19974.4584,634.9606,318.8346,12652.005,754.1366,102.5378,1182.0868,1098.5088,3555.16,1.1608,564.1514,353.2718,434.1412
TCGA-C5-A8ZZ-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1819.3954,125.8701,1.9071,0,4985.6012,12.9684,410.0315,56.4508,0.3814,863.1639,699.1513,307.4282,1568.685,2709.2591,0.3814,474.1108,57.2137,212.8349,442.834,12413.4643,408.5058,14.8756,874.6067,2499.0941,5137.7896,41.1939,1027.1765,431.0098,648.4219
TCGA-C5-A901-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2514.9494,163.7904,0.4034,0,3621.1399,12.5062,140.7952,1201.8021,0,2635.9768,2303.9583,300.9548,3935.3673,2548.4337,0,3.6308,194.4507,943.2069,316.6884,5454.705,492.5815,5.6479,912.5466,3000.2693,3779.2823,5.6479,518.4007,255.3678,753.5973
TCGA-C5-A902-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,766.2912,648.029,28.5599,0,1816.9751,2.0113,567.5784,33.7892,0,1593.7249,2825.8246,370.8769,1024.3282,2414.3202,3.6203,64.3604,28.5599,1859.2116,1119.0668,11220.8367,1397.8278,15.2856,1660.0965,6472.2446,3473.0491,20.9171,2730.893,223.2502,271.1183
TCGA-C5-A905-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1174.5887,225.0295,36.3537,0,8921.5668,0.7271,447.5143,315.5503,0,1366.5364,1093.1564,267.5634,1457.3044,2013.6326,1109.152,1.8177,6.1801,43.6245,440.6071,8434.7905,215.5776,8.7249,1102.9719,5554.1216,3288.5577,413.7054,1110.9697,391.5296,1194.5833
TCGA-C5-A907-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,979.7531,93.8272,144.1975,0,1313.0864,0,59.7531,75.5556,0,1359.5062,5556.0494,334.8148,3784.2815,6784.6914,0.4938,182.716,3.4568,552.0988,503.7037,11811.358,533.3333,2.963,1094.8148,3469.1358,5491.358,0.4938,528.3951,965.4321,167.4074
TCGA-DG-A2KH-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1932.3268,583.1761,1.0785,1.0785,1751.9547,0.5392,71.4478,738.2044,0,1522.2432,2916.4195,490.4287,692.1677,2315.7185,0.5392,2.1569,18.4632,1164.4648,822.8633,11800.4853,605.8237,3.2354,1079.8059,3485.0364,8828.7948,1.0785,512.8067,523.052,113.5077
TCGA-DG-A2KJ-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,470.7317,450,1.2195,0,10019.5122,2.439,130.4878,156.0976,0,212.1951,3926.8293,567.0732,331.8537,3515.8537,0,46.3415,59.7561,2098.7805,495.122,11330.4878,203.6585,2.439,2819.5122,12034.1463,7090.2439,763.4146,3702.439,508.5366,57.3171
TCGA-DG-A2KK-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1024.7855,956.4665,0,0.3178,2694.312,1.5888,258.0235,173.4986,0.9533,1111.5348,2097.2355,330.7912,832.4849,10545.9167,0.6355,1.9066,7.9441,1522.7201,1311.4077,8158.8815,434.382,3.4954,883.0632,4876.0724,3956.7842,30.5052,1146.4887,572.9266,333.6511
TCGA-DG-A2KL-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1929.9259,234.1007,2.4971,0,2389.3874,8.4276,260.0078,1081.2329,1.2485,2612.8755,1252.9067,526.5704,1832.2091,2203.9797,0.6243,4.9941,24.0343,403.9017,611.4709,9017.5575,540.6165,34.3348,676.0827,2154.3504,4577.4483,1.8728,564.3387,434.803,563.0901
TCGA-DG-A2KM-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1228.4816,382.6167,0.6132,0,2202.4987,33.1111,743.7725,392.1208,0,1837.0507,1582.586,388.7484,2244.8747,5417.6439,0.3066,28.2057,518.1268,1030.4285,278.6848,9473.1356,1398.9423,18.7016,1144.7842,3457.9597,3244.5773,0,724.1511,543.2667,1181.2677
TCGA-DR-A0ZL-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,2186.2577,153.7685,0.8072,0,2611.6436,3.2287,163.4547,162.244,1.2108,1373.0199,1416.6078,372.919,895.8369,2356.5735,3.6323,50.449,13.3185,619.9173,869.3371,9815.3567,767.6319,62.5568,1329.4319,3914.8421,2974.4728,4.8431,906.4676,310.3622,946.4232
TCGA-DR-A0ZM-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1425.6757,127.027,0.6757,2.027,3197.2973,33.1081,250,860.8108,1.3514,1096.6216,2575,383.7838,2091.7162,5759.4595,4.0541,15.5405,12.8378,625.6757,358.1081,15882.4324,385.1351,11.4865,741.2162,7137.8378,7916.2162,17.5676,948.6486,647.2973,1216.8919
TCGA-DS-A0VK-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1631.8288,379.5901,0.4808,0.2404,3580.0228,1.202,226.4559,403.3896,0,1958.2908,923.8536,422.862,2701.8739,3786.766,1.202,362.041,181.7417,1185.1674,637.2979,12276.9397,694.0321,29.8095,986.3574,4719.5144,2175.8519,1.6828,2558.8076,273.5741,741.8715
TCGA-DS-A0VL-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1682.2874,77.4641,0.3654,0,2924.2715,4.3848,400.475,773.1799,0,2636.7041,1498.1273,309.8566,1731.0825,3070.0649,1.827,4.7502,817.064,666.8494,629.5789,8307.2988,224.3537,6.2117,927.012,3801.2241,2862.5194,9.8657,1192.2901,270.3937,939.0701
TCGA-DS-A0VM-01,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA, Provisional)",SqCCx,1405.7168,20.9764,0.8863,0.2954,3829.825,23.9309,65.5883,281.557,0,1954.0586,2178.0043,595.3172,1931.1707,5187.3846,1.1818,8.5678,20.9764,641.1109,555.7279,11937.6616,684.541,5.6134,1129.4778,5523.0076,4058.4977,0,1066.5485,507.2753,1265.6769
